id,ano_nascimento,escolaridade,estado_civil,salario_anual,filhos_em_casa,adolescentes_em_casa,data_cadastro,dias_desde_ultima_compra,gasto_com_eletronicos,gasto_com_brinquedos,gasto_com_moveis,gasto_com_utilidades,gasto_com_alimentos,gasto_com_vestuario,numero_de_compras_com_desconto,numero_de_compras_na_web,numero_de_compras_via_catalogo,numero_de_compras_na_loja,numero_visitas_website_mes,compra_na_campanha_1,compra_na_campanha_2,compra_na_campanha_3,compra_na_campanha_4,compra_na_campanha_5,comprou,pais,ano_cadastro,mes_cadastro,mes_nome_cadastro,dia_cadastro,dia_semana_cadastro,semana_cadastro,idade,faixa_etária,filhos,gasto_total,total_compras,comprou_em_campanha,engajamento_em_campanhas
9485,1986,Doutorado,Solteiro,45921.0,0,0,2018-10-03,23,102.0,9.0,49.0,24.0,3.0,12.0,1,2,1,6,4,Não,Não,Não,Não,Não,Não,Espanha,2018,10,Outubro,3,Quarta-feira,40,39,31-45,Não,199.0,10,Não,0
6646,1984,Curso Superior,Casado,16529.0,1,0,2018-01-03,23,3.0,0.0,5.0,13.0,0.0,1.0,1,1,0,3,6,Não,Não,Não,Não,Não,Não,Chile,2018,1,Janeiro,3,Quarta-feira,1,41,31-45,Sim,22.0,5,Não,0
4248,1960,Mestrado,Solteiro,98777.0,0,0,2021-02-02,23,1000.0,19.0,711.0,125.0,115.0,38.0,0,4,6,9,1,Não,Sim,Não,Não,Não,Não,Estados Unidos,2021,2,Fevereiro,2,Terça-feira,5,65,60+,Não,2008.0,19,Sim,2
7451,1960,Mestrado,Solteiro,98777.0,0,0,2021-02-02,23,1000.0,19.0,711.0,125.0,115.0,38.0,0,4,6,9,1,Não,Sim,Não,Não,Não,Não,Estados Unidos,2021,2,Fevereiro,2,Terça-feira,5,65,60+,Não,2008.0,19,Sim,2
7861,1952,Mestrado,Solteiro,77027.0,0,1,2018-05-02,23,820.0,57.0,242.0,45.0,0.0,11.0,2,8,3,6,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,5,Maio,2,Quarta-feira,18,73,60+,Sim,1175.0,19,Não,0
5232,1965,Curso Superior,Solteiro,69139.0,0,1,2021-03-01,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,3,Março,1,Segunda-feira,9,60,46-60,Sim,227.0,11,Não,0
3011,1965,Curso Superior,Solteiro,69139.0,0,1,2021-03-01,23,86.0,12.0,75.0,33.0,15.0,6.0,1,4,1,5,4,Não,Não,Não,Não,Não,Não,Espanha,2021,3,Março,1,Segunda-feira,9,60,46-60,Sim,227.0,11,Não,0
5758,1982,Curso Superior,Solteiro,65169.0,0,0,2021-02-01,23,1074.0,0.0,69.0,0.0,0.0,46.0,1,10,4,13,6,Sim,Não,Sim,Sim,Sim,Sim,Estados Unidos,2021,2,Fevereiro,1,Segunda-feira,5,43,31-45,Não,1189.0,28,Sim,5
2173,1952,Curso Superior,Divorciado,40049.0,0,1,2023-01-10,23,13.0,6.0,7.0,0.0,3.0,3.0,1,1,0,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,10,Terça-feira,2,73,60+,Sim,32.0,5,Não,0
10711,1945,Curso Superior,Solteiro,69755.0,0,0,2020-02-10,23,217.0,77.0,373.0,111.0,23.0,93.0,1,3,6,12,1,Não,Não,Não,Não,Não,Não,Espanha,2020,2,Fevereiro,10,Segunda-feira,7,80,60+,Não,894.0,22,Não,0
2782,1961,Doutorado,Solteiro,54456.0,0,1,2020-11-07,23,352.0,0.0,27.0,10.0,0.0,15.0,3,6,1,7,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,11,Novembro,7,Sábado,45,64,60+,Sim,404.0,17,Não,0
9432,1977,Curso Superior,Casado,666666.0,1,0,2020-02-06,23,9.0,14.0,18.0,8.0,1.0,12.0,4,3,1,3,6,Não,Não,Não,Não,Não,Não,Espanha,2020,2,Fevereiro,6,Quinta-feira,6,48,46-60,Sim,62.0,11,Não,0
5872,1951,Curso Superior,Solteiro,60689.0,0,1,2020-01-06,23,240.0,90.0,216.0,63.0,6.0,24.0,4,4,4,10,3,Não,Não,Não,Não,Não,Não,Portugal,2020,1,Janeiro,6,Segunda-feira,2,74,60+,Sim,639.0,22,Não,0
11187,1978,Primeiro Grau,Solteiro,26487.0,1,0,2022-05-05,23,2.0,8.0,10.0,12.0,14.0,23.0,3,2,1,3,5,Não,Não,Não,Não,Não,Não,Chile,2022,5,Maio,5,Quinta-feira,18,47,46-60,Sim,69.0,9,Não,0
2428,1970,Curso Superior,Solteiro,28164.0,1,0,2020-04-05,23,3.0,18.0,26.0,11.0,8.0,12.0,3,2,0,4,7,Não,Não,Não,Não,Não,Não,Alemanha,2020,4,Abril,5,Domingo,14,55,46-60,Sim,78.0,9,Não,0
1726,1970,Curso Superior,Solteiro,22585.0,0,0,2022-05-03,23,3.0,9.0,15.0,13.0,2.0,39.0,1,1,1,2,9,Sim,Não,Não,Não,Não,Sim,Estados Unidos,2022,5,Maio,3,Terça-feira,18,55,46-60,Não,81.0,5,Sim,2
1802,1971,Curso Superior,Solteiro,64795.0,0,1,2023-02-01,23,412.0,5.0,119.0,38.0,29.0,77.0,3,3,3,12,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,2,Fevereiro,1,Quarta-feira,5,54,46-60,Sim,680.0,21,Não,0
1162,1987,Doutorado,Solteiro,42000.0,0,0,2020-10-01,23,124.0,83.0,267.0,85.0,59.0,35.0,2,5,2,11,5,Não,Não,Não,Não,Não,Sim,Estados Unidos,2020,10,Outubro,1,Quinta-feira,40,38,31-45,Não,653.0,20,Não,0
10643,1987,Doutorado,Solteiro,42000.0,0,0,2020-10-01,23,124.0,83.0,267.0,85.0,59.0,35.0,2,5,2,11,5,Não,Não,Não,Não,Não,Sim,Brasil,2020,10,Outubro,1,Quinta-feira,40,38,31-45,Não,653.0,20,Não,0
11112,1966,Curso Superior,Casado,70713.0,0,1,2019-03-12,23,736.0,114.0,279.0,82.0,76.0,190.0,6,5,6,8,3,Não,Não,Não,Não,Não,Não,Estados Unidos,2019,3,Março,12,Terça-feira,11,59,46-60,Sim,1477.0,25,Não,0
2114,1946,Doutorado,Solteiro,82800.0,0,0,2022-04-11,23,1006.0,22.0,115.0,59.0,68.0,45.0,1,7,6,12,3,Não,Não,Sim,Sim,Não,Sim,Portugal,2022,4,Abril,11,Segunda-feira,15,79,60+,Não,1315.0,26,Sim,3
4261,1946,Doutorado,Solteiro,82800.0,0,0,2022-04-11,23,1006.0,22.0,115.0,59.0,68.0,45.0,1,7,6,12,3,Não,Não,Sim,Sim,Não,Sim,Espanha,2022,4,Abril,11,Segunda-feira,15,79,60+,Não,1315.0,26,Sim,3
2457,1975,Primeiro Grau,Solteiro,30801.0,0,1,2022-03-10,23,8.0,4.0,5.0,15.0,2.0,11.0,2,1,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,3,Março,10,Quinta-feira,10,50,46-60,Sim,45.0,6,Não,0
2495,1974,Mestrado,Solteiro,83891.0,0,1,2022-04-06,24,217.0,38.0,350.0,111.0,85.0,15.0,1,4,7,10,1,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,6,Quarta-feira,14,51,46-60,Sim,816.0,22,Não,0
6983,1950,Mestrado,Divorciado,38054.0,1,1,2018-01-05,24,23.0,2.0,17.0,2.0,1.0,0.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Argentina,2018,1,Janeiro,5,Sexta-feira,1,75,60+,Sim,45.0,7,Não,0
3436,1969,Curso Superior,Solteiro,14045.0,1,0,2021-03-01,24,11.0,0.0,5.0,2.0,1.0,1.0,1,1,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,3,Março,1,Segunda-feira,9,56,46-60,Sim,20.0,5,Não,0
7505,1957,Doutorado,Solteiro,44155.0,1,1,2021-04-01,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,1,Quinta-feira,13,68,60+,Sim,46.0,5,Não,0
4286,1970,Doutorado,Solteiro,57642.0,0,1,2018-09-01,24,580.0,6.0,58.0,8.0,0.0,27.0,3,7,6,6,4,Sim,Não,Não,Não,Não,Não,Argentina,2018,9,Setembro,1,Sábado,35,55,46-60,Sim,679.0,22,Sim,2
7224,1977,Curso Superior,Solteiro,31353.0,1,1,2023-07-12,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,Não,Não,Não,Não,Não,Não,Argentina,2023,7,Julho,12,Quarta-feira,28,48,46-60,Sim,31.0,6,Não,0
6215,1977,Curso Superior,Solteiro,31353.0,1,1,2023-07-12,24,10.0,0.0,10.0,3.0,1.0,7.0,2,1,1,2,8,Não,Não,Não,Não,Não,Sim,Espanha,2023,7,Julho,12,Quarta-feira,28,48,46-60,Sim,31.0,6,Não,0
968,1968,Mestrado,Divorciado,41335.0,1,0,2023-03-12,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,Não,Não,Não,Não,Não,Não,Brasil,2023,3,Março,12,Domingo,10,57,46-60,Sim,187.0,12,Não,0
4096,1968,Mestrado,Divorciado,41335.0,1,0,2023-03-12,24,112.0,19.0,21.0,16.0,14.0,5.0,3,4,1,4,7,Não,Não,Não,Não,Não,Não,Portugal,2023,3,Março,12,Domingo,10,57,46-60,Sim,187.0,12,Não,0
3153,1957,Doutorado,Solteiro,40737.0,2,1,2020-08-12,24,11.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,8,Não,Não,Não,Não,Não,Não,Espanha,2020,8,Agosto,12,Quarta-feira,33,68,60+,Sim,17.0,4,Não,0
6504,1975,Segundo Grau,Casado,19789.0,1,0,2022-05-11,24,2.0,5.0,9.0,28.0,6.0,28.0,3,2,1,3,5,Sim,Não,Não,Não,Não,Não,Estados Unidos,2022,5,Maio,11,Quarta-feira,19,50,46-60,Sim,78.0,9,Sim,2
5329,1949,Doutorado,Divorciado,35946.0,1,1,2023-03-09,24,8.0,0.0,3.0,0.0,0.0,0.0,1,0,0,3,5,Não,Não,Não,Não,Não,Não,Brasil,2023,3,Março,9,Quinta-feira,10,76,60+,Sim,11.0,4,Não,0
1175,1983,Mestrado,Solteiro,36262.0,0,0,2022-05-09,24,88.0,39.0,54.0,64.0,28.0,153.0,1,3,5,3,6,Sim,Não,Não,Não,Não,Sim,Estados Unidos,2022,5,Maio,9,Segunda-feira,19,42,31-45,Não,426.0,12,Sim,2
1377,1954,Mestrado,Divorciado,44551.0,0,1,2023-08-08,24,182.0,4.0,33.0,0.0,0.0,66.0,2,4,1,5,7,Não,Não,Não,Não,Não,Não,Espanha,2023,8,Agosto,8,Terça-feira,32,71,60+,Sim,285.0,12,Não,0
4607,1959,Curso Superior,Casado,71367.0,0,0,2023-04-08,24,227.0,23.0,389.0,42.0,21.0,75.0,1,4,5,7,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,4,Abril,8,Sábado,14,66,60+,Não,777.0,17,Não,0
4944,1959,Curso Superior,Casado,71367.0,0,0,2023-04-08,24,227.0,23.0,389.0,42.0,21.0,75.0,1,4,5,7,2,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,4,Abril,8,Sábado,14,66,60+,Não,777.0,17,Não,0
9483,1959,Curso Superior,Casado,57957.0,0,1,2023-01-08,24,290.0,59.0,177.0,77.0,5.0,29.0,7,4,6,8,3,Não,Não,Não,Não,Não,Não,Chile,2023,1,Janeiro,8,Domingo,1,66,60+,Sim,637.0,25,Não,0
1378,1972,Segundo Grau,Casado,50334.0,0,1,2023-01-07,24,284.0,16.0,160.0,84.0,16.0,134.0,6,7,4,6,6,Não,Não,Não,Não,Não,Não,Espanha,2023,1,Janeiro,7,Sábado,1,53,46-60,Sim,694.0,23,Não,0
5991,1949,Mestrado,Solteiro,48150.0,0,1,2020-08-06,24,173.0,2.0,39.0,3.0,2.0,47.0,3,5,1,4,7,Não,Não,Não,Não,Não,Não,Alemanha,2020,8,Agosto,6,Quinta-feira,32,76,60+,Sim,266.0,13,Não,0
2807,1969,Curso Superior,Solteiro,56796.0,0,1,2023-01-02,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,2,Segunda-feira,1,56,46-60,Sim,1001.0,27,Não,0
1052,1969,Curso Superior,Solteiro,56796.0,0,1,2023-01-02,24,656.0,38.0,161.0,62.0,47.0,37.0,3,8,9,7,7,Não,Não,Não,Não,Não,Não,Brasil,2023,1,Janeiro,2,Segunda-feira,1,56,46-60,Sim,1001.0,27,Não,0
9760,1963,Doutorado,Divorciado,52278.0,0,1,2023-04-01,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,Não,Não,Não,Não,Não,Sim,Espanha,2023,4,Abril,1,Sábado,13,62,60+,Sim,1198.0,31,Não,0
7101,1963,Doutorado,Divorciado,52278.0,0,1,2023-04-01,24,953.0,0.0,71.0,0.0,0.0,174.0,6,10,5,10,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,4,Abril,1,Sábado,13,62,60+,Sim,1198.0,31,Não,0
9909,1996,Segundo Grau,Solteiro,7500.0,0,0,2019-09-11,24,3.0,18.0,14.0,15.0,22.0,50.0,3,3,1,3,9,Não,Não,Não,Não,Não,Sim,Brasil,2019,9,Setembro,11,Quarta-feira,37,29,18-30,Não,122.0,10,Não,0
5907,1952,Mestrado,Solteiro,33444.0,1,1,2019-03-11,24,8.0,0.0,8.0,0.0,0.0,2.0,1,1,0,2,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2019,3,Março,11,Segunda-feira,11,73,60+,Sim,18.0,4,Não,0
793,1973,Curso Superior,Solteiro,20895.0,1,0,2019-06-10,24,18.0,3.0,17.0,3.0,0.0,4.0,1,2,0,3,9,Não,Não,Não,Não,Não,Não,Brasil,2019,6,Junho,10,Segunda-feira,24,52,46-60,Sim,45.0,6,Não,0
8832,1976,Mestrado,Casado,37509.0,1,0,2019-11-09,24,37.0,5.0,56.0,12.0,8.0,5.0,2,3,0,4,7,Não,Não,Não,Não,Não,Não,Alemanha,2019,11,Novembro,9,Sábado,45,49,46-60,Sim,123.0,9,Não,0
2535,1978,Mestrado,Solteiro,88097.0,1,0,2022-04-08,24,163.0,0.0,480.0,0.0,126.0,75.0,1,6,5,8,9,Não,Sim,Sim,Sim,Não,Sim,Estados Unidos,2022,4,Abril,8,Sexta-feira,14,47,46-60,Sim,844.0,20,Sim,4
1523,1973,Curso Superior,Solteiro,59041.0,1,1,2018-07-05,25,69.0,2.0,15.0,2.0,2.0,6.0,2,2,0,4,5,Não,Não,Não,Não,Não,Não,Espanha,2018,7,Julho,5,Quinta-feira,27,52,46-60,Sim,96.0,8,Não,0
1839,1974,Curso Superior,Solteiro,43322.0,0,0,2021-04-04,25,56.0,7.0,48.0,10.0,2.0,18.0,1,3,0,4,7,Não,Não,Não,Não,Não,Não,Argentina,2021,4,Abril,4,Domingo,13,51,46-60,Não,141.0,8,Não,0
9972,1955,Doutorado,Casado,46015.0,1,1,2021-07-04,25,38.0,0.0,2.0,0.0,0.0,6.0,1,1,0,3,7,Sim,Não,Não,Não,Sim,Não,Espanha,2021,7,Julho,4,Domingo,26,70,60+,Sim,46.0,5,Sim,3
2945,1955,Doutorado,Casado,46015.0,1,1,2021-07-04,25,38.0,0.0,2.0,0.0,0.0,6.0,1,1,0,3,7,Sim,Não,Não,Não,Sim,Não,Chile,2021,7,Julho,4,Domingo,26,70,60+,Sim,46.0,5,Sim,3
9291,1959,Mestrado,Solteiro,34242.0,0,1,2021-04-03,25,8.0,2.0,4.0,0.0,0.0,1.0,1,0,0,3,5,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,3,Sábado,13,66,60+,Sim,15.0,4,Não,0
2829,1955,Curso Superior,Solteiro,65210.0,0,1,2018-10-03,25,626.0,0.0,70.0,0.0,7.0,28.0,2,9,3,8,6,Não,Sim,Não,Sim,Não,Não,Chile,2018,10,Outubro,3,Quarta-feira,40,70,60+,Sim,731.0,22,Sim,3
8594,1958,Doutorado,Divorciado,50520.0,0,1,2021-03-01,25,112.0,0.0,6.0,2.0,1.0,14.0,2,3,1,3,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,3,Março,1,Segunda-feira,9,67,60+,Sim,135.0,9,Não,0
1592,1970,Curso Superior,Solteiro,90765.0,0,0,2021-04-01,25,547.0,99.0,812.0,151.0,82.0,33.0,0,4,6,5,1,Não,Não,Sim,Sim,Não,Não,Chile,2021,4,Abril,1,Quinta-feira,13,55,46-60,Não,1724.0,15,Sim,3
4310,1944,Curso Superior,Solteiro,80589.0,0,0,2021-04-01,25,507.0,93.0,520.0,242.0,40.0,26.0,1,5,10,5,1,Não,Não,Não,Sim,Não,Sim,Brasil,2021,4,Abril,1,Quinta-feira,13,81,60+,Não,1428.0,21,Sim,2
6950,1958,Mestrado,Solteiro,49572.0,1,1,2023-03-12,25,35.0,1.0,16.0,0.0,1.0,1.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Chile,2023,3,Março,12,Domingo,10,67,60+,Sim,54.0,7,Não,0
8492,1978,Curso Superior,Casado,75437.0,0,0,2020-09-11,25,795.0,0.0,545.0,95.0,58.0,0.0,1,8,4,10,6,Não,Não,Não,Sim,Não,Não,Estados Unidos,2020,9,Setembro,11,Sexta-feira,37,47,46-60,Não,1493.0,23,Sim,2
5684,1971,Mestrado,Divorciado,44635.0,1,1,2020-11-10,25,56.0,0.0,9.0,0.0,0.0,3.0,2,2,0,3,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2020,11,Novembro,10,Terça-feira,46,54,46-60,Sim,68.0,7,Não,0
5909,1964,Curso Superior,Solteiro,58512.0,0,1,2023-01-09,25,895.0,10.0,101.0,13.0,0.0,152.0,5,3,4,8,8,Não,Não,Não,Não,Não,Não,Alemanha,2023,1,Janeiro,9,Segunda-feira,2,61,60+,Sim,1171.0,20,Não,0
9855,1952,Doutorado,Solteiro,62000.0,0,1,2023-04-08,25,899.0,0.0,101.0,0.0,0.0,20.0,1,6,6,13,4,Não,Não,Não,Sim,Não,Não,Estados Unidos,2023,4,Abril,8,Sábado,14,73,60+,Sim,1020.0,26,Sim,2
975,1956,Curso Superior,Solteiro,54252.0,1,1,2023-01-05,25,178.0,4.0,26.0,8.0,4.0,44.0,5,4,1,5,6,Não,Não,Não,Não,Não,Não,Brasil,2023,1,Janeiro,5,Quinta-feira,1,69,60+,Sim,264.0,15,Não,0
8754,1974,Doutorado,Casado,45068.0,0,1,2023-01-05,25,14.0,0.0,3.0,0.0,0.0,3.0,1,1,0,2,7,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,1,Janeiro,5,Quinta-feira,1,51,46-60,Sim,20.0,4,Não,0
1456,1979,Curso Superior,Solteiro,60474.0,0,1,2020-01-04,25,265.0,199.0,303.0,234.0,9.0,170.0,7,10,2,12,7,Não,Não,Não,Não,Não,Não,Argentina,2020,1,Janeiro,4,Sábado,1,46,46-60,Sim,1180.0,31,Não,0
2849,1979,Curso Superior,Solteiro,60474.0,0,1,2020-01-04,25,265.0,199.0,303.0,234.0,9.0,170.0,7,10,2,12,7,Não,Não,Não,Não,Não,Não,Chile,2020,1,Janeiro,4,Sábado,1,46,46-60,Sim,1180.0,31,Não,0
9984,1981,Segundo Grau,Solteiro,56337.0,1,1,2023-03-03,25,349.0,16.0,144.0,28.0,5.0,182.0,5,8,5,4,8,Sim,Não,Não,Sim,Não,Sim,Estados Unidos,2023,3,Março,3,Sexta-feira,9,44,31-45,Sim,724.0,22,Sim,3
5527,1987,Curso Superior,Casado,22434.0,1,0,2023-07-02,25,4.0,12.0,11.0,3.0,13.0,15.0,2,2,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,7,Julho,2,Domingo,26,38,31-45,Sim,58.0,7,Não,0
5628,1982,Curso Superior,Casado,61416.0,0,0,2020-08-02,25,848.0,154.0,323.0,201.0,61.0,78.0,1,10,3,10,6,Sim,Não,Não,Não,Não,Não,Portugal,2020,8,Agosto,2,Domingo,31,43,31-45,Não,1665.0,24,Sim,2
7627,1975,Mestrado,Solteiro,92163.0,0,0,2019-04-12,25,817.0,183.0,797.0,106.0,163.0,20.0,0,5,11,5,2,Não,Não,Sim,Sim,Não,Sim,Estados Unidos,2019,4,Abril,12,Sexta-feira,15,50,46-60,Não,2086.0,21,Sim,3
1351,1956,Mestrado,Casado,58656.0,0,1,2022-04-09,25,962.0,12.0,194.0,16.0,24.0,12.0,4,7,8,13,6,Não,Não,Sim,Não,Não,Não,Estados Unidos,2022,4,Abril,9,Sábado,14,69,60+,Sim,1220.0,32,Sim,2
10395,1986,Primeiro Grau,Solteiro,8940.0,1,0,2022-04-08,25,1.0,45.0,3.0,4.0,6.0,42.0,3,3,1,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2022,4,Abril,8,Sexta-feira,14,39,31-45,Sim,101.0,10,Não,0
6961,1974,Curso Superior,Solteiro,26751.0,2,0,2021-04-05,26,1.0,1.0,5.0,0.0,3.0,1.0,1,1,0,2,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2021,4,Abril,5,Segunda-feira,14,51,46-60,Sim,11.0,4,Não,0
10196,1978,Curso Superior,Solteiro,71427.0,2,0,2020-11-03,26,212.0,123.0,177.0,15.0,64.0,23.0,2,8,2,8,4,Não,Não,Não,Não,Não,Não,Portugal,2020,11,Novembro,3,Terça-feira,45,47,46-60,Sim,614.0,20,Não,0
6182,1984,Curso Superior,Casado,26646.0,1,0,2018-10-02,26,11.0,4.0,20.0,10.0,3.0,5.0,2,2,0,4,6,Não,Não,Não,Não,Não,Não,Portugal,2018,10,Outubro,2,Terça-feira,40,41,31-45,Sim,53.0,8,Não,0
10432,1974,Curso Superior,Divorciado,19346.0,1,0,2021-02-01,26,2.0,0.0,9.0,3.0,6.0,2.0,1,1,0,3,8,Não,Não,Não,Não,Não,Não,Chile,2021,2,Fevereiro,1,Segunda-feira,5,51,46-60,Sim,22.0,5,Não,0
1542,1975,Curso Superior,Solteiro,56243.0,1,2,2023-02-12,26,347.0,0.0,35.0,4.0,3.0,7.0,6,4,2,8,5,Não,Não,Não,Não,Não,Não,Portugal,2023,2,Fevereiro,12,Domingo,6,50,46-60,Sim,396.0,20,Não,0
4220,1970,Doutorado,Solteiro,59892.0,0,1,2020-02-11,26,73.0,0.0,13.0,0.0,1.0,0.0,1,2,1,3,3,Não,Não,Não,Não,Não,Não,Chile,2020,2,Fevereiro,11,Terça-feira,7,55,46-60,Sim,87.0,7,Não,0
4141,1965,Curso Superior,Casado,71613.0,0,0,2023-01-08,26,426.0,49.0,127.0,111.0,21.0,42.0,1,8,2,10,4,Não,Não,Não,Não,Não,Não,Portugal,2023,1,Janeiro,8,Domingo,1,60,46-60,Não,776.0,21,Não,0
1940,1986,Curso Superior,Solteiro,25252.0,1,0,2020-11-07,26,1.0,3.0,4.0,2.0,2.0,6.0,1,1,0,2,8,Não,Não,Não,Não,Não,Não,Brasil,2020,11,Novembro,7,Sábado,45,39,31-45,Sim,18.0,4,Não,0
1506,1975,Curso Superior,Solteiro,42160.0,1,1,2023-01-06,26,48.0,9.0,45.0,3.0,15.0,20.0,4,2,1,4,6,Não,Não,Não,Não,Não,Sim,Estados Unidos,2023,1,Janeiro,6,Sexta-feira,1,50,46-60,Sim,140.0,11,Não,0
6347,1979,Primeiro Grau,Solteiro,15862.0,1,0,2023-03-06,26,1.0,1.0,4.0,11.0,9.0,10.0,1,1,0,3,8,Não,Não,Não,Não,Não,Não,Estados Unidos,2023,3,Março,6,Segunda-feira,10,46,46-60,Sim,36.0,5,Não,0
1361,1974,Mestrado,Solteiro,82584.0,0,0,2020-04-06,26,1076.0,68.0,103.0,29.0,91.0,68.0,1,3,4,8,1,Não,Sim,Sim,Não,Não,Sim,Estados Unidos,2020,4,Abril,6,Segunda-feira,15,51,46-60,Não,1435.0,16,Sim,3
9422,1989,Curso Superior,Solteiro,38360.0,1,0,2023-08-05,26,36.0,2.0,42.0,20.0,21.0,10.0,2,2,1,4,3,Não,Não,Não,Não,Não,Não,Brasil,2023,8,Agosto,5,Sábado,31,36,31-45,Sim,131.0,9,Não,0
1081,1957,Doutorado,Solteiro,75283.0,1,2,2023-03-03,26,733.0,9.0,180.0,12.0,19.0,66.0,11,6,3,5,4,Não,Não,Não,Não,Não,Não,Espanha,2023,3,Março,3,Sexta-feira,9,68,60+,Sim,1019.0,25,Não,0
7458,1956,Mestrado,Casado,34941.0,1,1,2020-06-03,26,39.0,2.0,25.0,4.0,3.0,24.0,2,3,0,3,8,Não,Não,Não,Não,Não,Não,Brasil,2020,6,Junho,3,Quarta-feira,23,69,60+,Sim,97.0,8,Não,0
1012,1952,Curso Superior,Solteiro,61823.0,0,1,2022-05-02,26,523.0,7.0,134.0,37.0,14.0,169.0,4,8,2,10,7,Não,Não,Não,Não,Não,Não,Brasil,2022,5,Maio,2,Segunda-feira,18,73,60+,Sim,884.0,24,Não,0
5453,1956,Mestrado,Solteiro,90226.0,0,0,2022-03-09,26,1083.0,108.0,649.0,253.0,151.0,108.0,1,4,7,12,2,Não,Não,Não,Sim,Não,Não,Espanha,2022,3,Março,9,Quarta-feira,10,69,60+,Não,2352.0,24,Sim,2
6818,1974,Curso Superior,Solteiro,44989.0,0,1,2019-11-09,26,98.0,0.0,106.0,49.0,10.0,106.0,5,5,1,5,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2019,11,Novembro,9,Sábado,45,51,46-60,Sim,369.0,16,Não,0
7807,1974,Curso Superior,Solteiro,44989.0,0,1,2018-12-09,26,98.0,0.0,106.0,49.0,10.0,106.0,5,5,1,5,6,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,12,Dezembro,9,Domingo,49,51,46-60,Sim,369.0,16,Não,0
7532,1980,Curso Superior,Solteiro,43586.0,0,1,2022-02-08,26,99.0,2.0,11.0,4.0,0.0,16.0,3,3,0,4,8,Não,Não,Não,Não,Não,Não,Alemanha,2022,2,Fevereiro,8,Terça-feira,6,45,31-45,Sim,132.0,10,Não,0
8346,1974,Curso Superior,Solteiro,32233.0,1,0,2022-04-08,26,138.0,15.0,35.0,25.0,11.0,72.0,2,6,2,2,9,Sim,Não,Não,Não,Não,Sim,Estados Unidos,2022,4,Abril,8,Sexta-feira,14,51,46-60,Sim,296.0,12,Sim,2
5564,1969,Curso Superior,Casado,62882.0,0,1,2019-09-08,26,509.0,133.0,497.0,78.0,24.0,97.0,2,7,5,6,4,Não,Não,Não,Não,Não,Não,Brasil,2019,9,Setembro,8,Domingo,36,56,46-60,Sim,1338.0,20,Não,0
3267,1963,Mestrado,Casado,57288.0,0,1,2021-04-06,27,527.0,0.0,21.0,0.0,0.0,60.0,3,8,1,8,6,Não,Sim,Não,Não,Não,Não,Chile,2021,4,Abril,6,Terça-feira,14,62,60+,Sim,608.0,20,Sim,2
3091,1981,Segundo Grau,Casado,75774.0,1,0,2018-02-05,27,340.0,21.0,134.0,258.0,14.0,56.0,1,7,5,8,4,Não,Não,Não,Não,Não,Não,Espanha,2018,2,Fevereiro,5,Segunda-feira,6,44,31-45,Sim,823.0,21,Não,0
762,1981,Segundo Grau,Casado,75774.0,1,0,2018-02-05,27,340.0,21.0,134.0,258.0,14.0,56.0,1,7,5,8,4,Não,Não,Não,Não,Não,Não,Estados Unidos,2018,2,Fevereiro,5,Segunda-feira,6,44,31-45,Sim,823.0,21,Não,0
